osm_way_id,name,highway_class,footway_tag,width_m,surface,district,length_m
700807618,,footway,,,sett,Central,11
702121790,,footway,sidewalk,,,South-East,848
702121791,,footway,sidewalk,,,South-East,691
706406100,,footway,,,,South,4
706406101,,footway,,,,South,31
706406102,,footway,,,,South,352
706844570,,footway,,,,South-East,15
708058871,,footway,,,,South,16
708502967,,footway,,,,New Delhi,53
708532733,,footway,,,,New Delhi,15
712622057,,footway,,,,South-East,399
712622058,,footway,,,,South-East,89
712622059,,footway,,,,South-East,197
712622060,,footway,,,,South-East,11
712622061,,footway,,,,South-East,61
712992085,,footway,,,sett,New Delhi,273
717602353,,footway,crossing,,,South,11
718065532,,footway,,,,South,38
719658505,,footway,,,,South-West,4
720546574,,footway,sidewalk,,paving_stones,New Delhi,747
720546575,,footway,,,,New Delhi,3
720735031,,footway,crossing,,asphalt,New Delhi,22
720735032,,footway,,,paving_stones,New Delhi,23
720735034,,footway,,,paving_stones,New Delhi,4
721245476,,footway,crossing,,,South,65
721245479,,footway,crossing,,,South,56
721897430,,footway,crossing,,concrete,South-West,38
721897431,,footway,crossing,,,South,35
722229453,,footway,sidewalk,,,South-East,81
722229455,,footway,crossing,,,South-East,32
722261675,,footway,,,,South,15
722443716,,pedestrian,,,asphalt,South-East,85
723394605,,footway,crossing,,,South-East,17
723517287,,footway,,,,South,58
724090886,,footway,,,paved,South,163
724090888,,footway,,,,South,91
724090889,,footway,,,,South,172
724090893,,footway,,,paved,South,154
724090894,,footway,,,paved,South,128
724090895,,footway,,,asphalt,South,128
724090896,,footway,,,dirt,South,220
724094940,,footway,,,,South,50
724094943,,footway,,,,South,268
724094944,,footway,,,,South,65
724094945,,footway,,,,South,46
724094946,,footway,,,,South,88
724094947,,footway,,,,South,102
724094948,,footway,,,,South,124
724102555,,footway,,,,South,178
724143246,,footway,,,concrete:plates,South,143
724143247,,footway,,,concrete:plates,South,40
724143659,,footway,,,concrete:plates,South,61
724147645,,footway,,,,South,27
724147647,,footway,,,,South,93
724147648,,footway,,,,South,9
724147649,,footway,,,,South,35
724147650,,footway,,,,South,143
724149912,,footway,,,dirt,South,44
724149913,,footway,,,dirt,South,70
724150248,,footway,,,dirt,South,31
724150353,,footway,,,dirt,South,53
724312168,,footway,,,,South,79
724312442,,footway,,,,South,86
724312443,,footway,,,,South,21
724312444,,footway,,,,South,19
724357125,,footway,,,,South,90
724380673,,footway,,,dirt,South,85
724559425,,footway,,,concrete,South,88
728054638,,footway,crossing,,,South,12
729897420,,footway,,,,East,81
729912300,,footway,crossing,,,South,16
729959839,,footway,,,metal,East,92
730985200,,footway,,,,South,30
731556937,,footway,crossing,,asphalt,East,58
732907415,,footway,,,,South-West,15
733572422,,footway,crossing,,,East,39
733572423,,footway,crossing,,,East,40
733572428,,footway,,,,East,141
733579815,,footway,crossing,,,South-East,22
733740799,,footway,,,,East,57
734726989,,footway,,,,New Delhi,44
734813180,,footway,sidewalk,,paving_stones,New Delhi,243
734818362,,footway,,,,South-West,513
734824175,,footway,,,,West,79
734826589,,footway,,,,South-East,3
734826591,,footway,,,,South-East,6
734826599,,footway,,,,South-East,2
734826600,,footway,,,,South-East,132
734826605,,footway,,,,South-East,126
734826608,,footway,,,,South-East,3
735054803,,footway,,,,South-West,422
735054876,,footway,,,,South-West,292
735067317,,footway,,,,South-West,302
735071368,,footway,,,,New Delhi,30
735072162,,footway,,,,South-East,9
735072163,,footway,,,,South-East,74
735072196,,footway,,,,South-East,145
735072578,,footway,,,,Central,45
735088672,,footway,,,,South-East,427
735092474,,footway,,,,West,99
735092629,,footway,,,,South,17
735092630,,footway,,,,South,54
735093054,,footway,,,,South,82
735111688,,footway,,,,New Delhi,121
735112587,,footway,,,paving_stones,South-West,52
735116822,,footway,,,,South,217
735116986,,footway,,,,South,3
735117371,,footway,,,,South,31
735117598,,footway,,,,South,61
735118026,,footway,,,,Central,287
735119539,,footway,,,,East,16
735119540,,footway,sidewalk,,,East,95
735124009,,footway,,,,South,301
735124233,,footway,,,paving_stones,South,351
735124234,,footway,,,,South,27
735127898,,footway,sidewalk,,,East,9
735127899,,footway,,,,East,11
735127900,,footway,,,,East,48
737080004,,footway,,,,East,17
738185936,,footway,,,paving_stones,South,29
738895051,,footway,,,sett,New Delhi,12
738895053,,footway,,,paving_stones,New Delhi,13
738895054,,footway,,,paving_stones,New Delhi,637
738895056,,footway,,,paving_stones,New Delhi,79
740134978,,footway,,,,South-West,151
740134983,,footway,,,,South-West,188
740206499,,footway,,,,New Delhi,4
740206502,,footway,,,,New Delhi,39
740390429,,footway,,,,South-West,4
740390430,,footway,,,,South-West,30
743312246,,footway,,,,New Delhi,66
743786582,,footway,crossing,,,South-West,12
746761886,,footway,,,concrete,South-West,25
746761887,,footway,,,metal,South,54
748560056,,footway,,,,South,32
748560057,,footway,,,,South,5
748622316,,footway,,,paving_stones,South-East,56
750054541,,footway,,,,South,332
750054542,,footway,,,,South,17
751023990,,footway,,,,South-East,9
751023993,,footway,,,,South-East,5
751023994,,footway,,,,South-East,15
751466977,,footway,,,,South-East,3
751588108,,footway,crossing,,,South,32
754391957,,footway,sidewalk,,paved,South-West,68
754391967,,footway,link,,paved,South-West,29
756172722,,footway,crossing,,,New Delhi,23
756540876,,footway,,,paving_stones,South,18
756540877,,footway,sidewalk,,,South,10
756540880,,footway,sidewalk,,paving_stones,South,8
756540881,,footway,sidewalk,,paving_stones,South,28
756606515,,footway,sidewalk,,paving_stones,South,44
756857030,,footway,,,,South,11
756857031,,footway,,,,South,8
756950305,,pedestrian,,,,South-East,121
756959818,,footway,,,,South-East,437
757279919,,footway,,,,South-East,42
758362412,,footway,,,,South,11
758362413,,footway,,,,South,7
759593460,,footway,sidewalk,,,South-East,12
759593463,,footway,sidewalk,,,South-East,107
759593465,,footway,sidewalk,,,South-East,47
759593467,,footway,crossing,,,South-East,33
759808248,,footway,,,,South,9
759808249,,footway,,,,South,9
759817111,,footway,sidewalk,,,South-East,18
759817112,,footway,sidewalk,,,South-East,80
763110790,,footway,,,,South-East,32
763110791,,footway,crossing,,,South-East,34
763310840,,footway,crossing,,,South-West,26
765435707,,footway,,,,South,55
765435708,,footway,,,,South,50
765435709,,footway,,,,South,58
765438289,,footway,sidewalk,,paving_stones,South,201
765443310,,footway,,,,South,47
767442798,,footway,crossing,,,South-East,10
767442800,,footway,crossing,,concrete,South-East,29
767442801,,footway,crossing,,,South-East,10
767444492,,footway,,,,South,40
767618464,,footway,,,,South,4
767622261,,footway,,,,East,560
768119519,,footway,,,,East,15
768498457,,footway,,,paving_stones,South-East,6
768594572,,footway,sidewalk,,,New Delhi,73
769467804,,footway,sidewalk,,,South,296
769587976,,footway,sidewalk,,paving_stones,South-East,299
769587995,,footway,crossing,,,South,16
769587996,,footway,crossing,,,South,17
769587997,,footway,crossing,,,South,21
769587998,,footway,crossing,,,South,10
769588000,,footway,crossing,,,South-East,21
769588001,,footway,crossing,,,South-East,12
769588006,,footway,sidewalk,,,South,238
769588767,,footway,,,,South,38
769588768,,footway,,,,South,39
769878130,,footway,,,,South-West,14
769878131,,footway,,,,South-West,10
769878132,,footway,,,,South-West,7
769878133,,footway,,,,South-West,18
769878134,,footway,,,,South-West,8
769878135,,footway,,,,South-West,19
769879127,,footway,crossing,,,South-West,17
769879128,,footway,,,,South-West,7
769883146,,footway,crossing,,,South-West,20
770315067,,footway,,,,West,143
770329754,,footway,crossing,,,South-East,18
770329755,,footway,crossing,,,South-East,21
770397421,,footway,crossing,,,South,6
772150065,,footway,,,,Central,40
772150066,,footway,,,,Central,33
772150067,,footway,,,,Central,3
772150068,,footway,,,,Central,5
772166825,,footway,crossing,,,East,15
772166828,,footway,sidewalk,,,East,579
772166829,,footway,crossing,,,East,14
772166830,,footway,,,,East,15
772166832,,footway,sidewalk,,,East,22
772166833,,footway,sidewalk,,,East,49
772166835,,footway,sidewalk,,,East,19
772166836,,footway,sidewalk,,asphalt,East,65
772166837,,footway,crossing,,,East,15
772166838,,footway,crossing,,,East,19
772166839,,footway,sidewalk,,,East,192
772166841,,footway,sidewalk,,,East,13
772327695,,footway,sidewalk,,,East,22
772327696,,footway,sidewalk,,,East,6
772327697,,footway,sidewalk,,,East,48
772327700,,footway,sidewalk,,,East,279
772719936,,footway,crossing,,,East,9
772719937,,footway,sidewalk,,paving_stones,East,83
772719938,,footway,crossing,,,East,27
772719941,,footway,crossing,,,East,9
772719946,,footway,sidewalk,,,East,232
772719949,,footway,crossing,,,East,10
772719951,,footway,sidewalk,,,East,143
774540825,,footway,sidewalk,,,South-West,414
774545127,,footway,,,,South-West,4
774545128,,footway,sidewalk,,paving_stones,South-West,144
774604580,,footway,crossing,,,South-East,32
774604581,,footway,crossing,,,South-East,32
774606008,,footway,sidewalk,,paving_stones,South-East,485
774615232,,footway,,,,East,990
774629605,,footway,sidewalk,,,East,64
777211361,,footway,,,paving_stones,South-West,18
778204102,,footway,crossing,,,New Delhi,54
778204104,,footway,crossing,,,New Delhi,47
778204106,,footway,crossing,,,New Delhi,6
778204111,,footway,crossing,,,New Delhi,13
778207710,,footway,,,,New Delhi,33
778522541,,footway,crossing,,,Central,12
778522542,,footway,crossing,,,Central,12
778522543,,footway,crossing,,,Central,8
778522545,,footway,crossing,,,Central,11
778522547,,footway,crossing,,,Central,11
778522548,,footway,crossing,,,Central,11
778522550,,footway,crossing,,,Central,10
778522552,,footway,crossing,,,Central,13
778522553,,footway,crossing,,,Central,11
778522554,,footway,crossing,,,Central,12
778522558,,footway,crossing,,,Central,10
778549693,,footway,,,,Central,3
779077039,,footway,,,,New Delhi,20
779605725,,footway,crossing,,asphalt,East,8
780129424,,footway,,,paving_stones,New Delhi,1757
780129425,,footway,crossing,,concrete,New Delhi,23
780129426,,footway,,,paving_stones,New Delhi,3146
780129427,,footway,crossing,,asphalt,New Delhi,25
780136182,,footway,,,,New Delhi,17
780136184,,footway,,,,New Delhi,16
780136185,,footway,sidewalk,,paving_stones,New Delhi,251
780228738,,footway,crossing,,,South,17
780228740,,footway,crossing,,,South,33
782334780,,footway,,,,New Delhi,21
783084114,,footway,crossing,,asphalt,New Delhi,50
814940335,,footway,crossing,,,Central,24
814940336,,footway,crossing,,,Central,51
818709478,,footway,,,paving_stones,South,422
818709480,,footway,,,paving_stones,South,251
818709481,,footway,,,,South,12
819419188,,footway,,,,South,154
819742097,,footway,,,,South,6
825476047,,footway,,,,West,9
825476048,,footway,,,,West,15
825476049,,footway,,,,West,20
825476050,,footway,,,,West,13
825476051,,footway,,,,West,11
825476052,,footway,,,,West,6
845067041,,footway,,,,South-West,11
852601465,,footway,,,paving_stones,East,34
854903774,ITO Skywalk,footway,,,,New Delhi,265
854903775,,footway,,,,New Delhi,120
854903776,,footway,,,,New Delhi,81
854903777,,footway,,,paving_stones,Central,17
858503342,,footway,,,paving_stones,East,12
858503343,Pocket-4 Park Footpath,footway,,,paving_stones,East,161
859691642,,footway,,,paving_stones,East,18
859691643,,footway,,,,East,20
859691644,,footway,,,,East,24
859691649,,footway,,,paving_stones,East,5
860318903,,footway,,,paving_stones,East,64
860318904,,footway,,,paving_stones,East,25
868154152,,footway,,,,Central,505
868636598,,footway,,,paving_stones,East,12
868636600,,footway,,,dirt,East,131
868636601,,footway,,,paving_stones,East,29
870335642,,footway,,,paving_stones,East,39
870335643,,footway,,,paving_stones,East,83
870335644,,footway,,,paving_stones,East,78
870335646,,footway,,,,East,25
870335647,,footway,,,,East,154
870335650,,footway,,,paving_stones,East,63
870335655,,footway,,,paving_stones,East,7
870335656,,footway,,,paving_stones,East,25
870335663,,footway,,,paving_stones,East,44
870335664,,footway,,,paving_stones,East,201
873021767,Anand Lok DDA Park Walkway,pedestrian,,,paving_stones,East,76
873021768,Anand Lok DDA Park Walkway,pedestrian,,,paving_stones,East,126
895122206,,footway,,,,New Delhi,32
895122207,,footway,,,,New Delhi,71
895122208,,footway,crossing,,,New Delhi,9
895122209,,footway,sidewalk,,,New Delhi,136
895122210,,footway,crossing,,,New Delhi,51
915035151,,footway,,,,New Delhi,22
916241343,,footway,,,,South-East,126
916559488,,footway,,,,South-East,170
916559491,,footway,,,,South-East,69
923756407,,footway,,,,East,86
945172870,,footway,,,,New Delhi,193
959765687,,footway,,,,South-West,55
960937105,,footway,sidewalk,,paving_stones,Central,381
960937106,,footway,,,,South-East,514
962692157,,footway,,,,South-West,8
962692167,,footway,,,,South-West,3
963014654,,footway,,,,South-West,7
963014655,,footway,,,,South-West,9
969811726,,footway,,,,East,10
970108331,,footway,,,paving_stones,East,57
970569215,,footway,crossing,,,New Delhi,10
971085192,,footway,sidewalk,,,South,237
976570052,,footway,,,,New Delhi,4
976570055,,footway,crossing,,,New Delhi,45
976603096,,footway,crossing,,,Central,31
977868756,,footway,crossing,,,Central,12
977881113,,footway,crossing,,,Central,10
982729138,,pedestrian,,,paved,South-West,177
982729139,,pedestrian,,,paved,South-West,89
982729140,,pedestrian,,,paved,South-West,32
982729141,,pedestrian,,,paved,South-West,54
983558638,,footway,crossing,,,East,22
983558639,,footway,crossing,,,East,19
984894440,,footway,crossing,,,East,25
985073608,,footway,,,,East,5
985073610,,footway,,,,East,5
985095259,,footway,sidewalk,,asphalt,East,177
985100623,,footway,crossing,,,East,24
985100624,,footway,crossing,,,East,24
986016698,,footway,,,paving_stones,South-East,6
990638397,,footway,crossing,,,South-East,19
990939638,,footway,,,,East,224
991084958,,footway,sidewalk,,,New Delhi,517
992141377,,pedestrian,,,,South-East,41
993272028,,footway,,,,East,252
993272029,,footway,,,,East,100
993272030,,footway,,,,East,4
993272031,,footway,,,,Shahdara,288
993272032,,footway,,,,Shahdara,5
993862148,,footway,,,,New Delhi,9
993862151,,footway,,,,New Delhi,9
995562946,,footway,crossing,,,Central,32
995792201,,footway,crossing,,,New Delhi,18
995804044,,footway,crossing,,,New Delhi,48
996188729,,footway,sidewalk,,asphalt,New Delhi,485
996188730,,footway,crossing,,,New Delhi,8
996188731,,footway,sidewalk,,,New Delhi,28
996188732,,footway,sidewalk,,,New Delhi,157
997393355,,footway,crossing,,asphalt,East,19
997395557,,footway,crossing,,asphalt,East,17
997761549,,footway,crossing,,,New Delhi,30
997761554,,footway,,,,New Delhi,140
997761555,,footway,sidewalk,,,New Delhi,183
998141569,,footway,crossing,,,East,26
998149691,,footway,crossing,,,East,32
998154291,,footway,crossing,,,East,28
998154292,,footway,crossing,,,East,18
998302817,,footway,,,,South-West,162
998790348,,footway,,,paving_stones,Central,16
998790349,,footway,sidewalk,,,Central,625
1000443873,,footway,,,,New Delhi,8
1000443875,,footway,,,,New Delhi,57
1000443877,,footway,,,,New Delhi,3
1000443878,,footway,,,,New Delhi,38
1000905446,,footway,,,metal,East,151
1000907193,,footway,crossing,,,East,33
1000907194,,footway,crossing,,,East,33
1001015117,,footway,sidewalk,,,New Delhi,20
1001015118,,footway,sidewalk,,,New Delhi,13
1005785438,,footway,sidewalk,,asphalt,New Delhi,71
1007242803,,footway,sidewalk,,,New Delhi,130
1010477871,,footway,sidewalk,,paving_stones,New Delhi,53
1010477872,,footway,sidewalk,,paving_stones,New Delhi,59
1011218452,,footway,sidewalk,,,South,831
1011218453,,footway,sidewalk,,,South,28
1011218456,,footway,,,,South,184
1024116195,,pedestrian,,,,New Delhi,27
1024183243,,footway,,,,New Delhi,261
1024184354,,footway,,,,New Delhi,348
1024184355,,footway,,,,New Delhi,384
1024184356,,footway,,,,New Delhi,38
1024184357,,footway,,,,New Delhi,43
1024187832,,footway,,,,New Delhi,116
1024187833,,footway,,,,New Delhi,7
1024424765,,footway,,,,New Delhi,492
1024424766,,footway,,,,New Delhi,111
1024440466,,footway,,,,New Delhi,8
1024440467,,footway,,,,New Delhi,8
1025079096,,footway,,,,New Delhi,197
1025079097,,footway,,,,New Delhi,199
1025079098,,pedestrian,,,,New Delhi,198
1025079420,,footway,,,,New Delhi,165
1025079421,,footway,,,,New Delhi,182
1025729565,,footway,,,,New Delhi,7
1025732662,,footway,sidewalk,,paving_stones,New Delhi,885
1025732663,,footway,sidewalk,,,New Delhi,887
